publication,year,endorsed,Party,City,Latitude,Longitude,source,source2,notes
Asbury Park Press,2000,Bush,Republican,"Asbury Park, NJ",40.2203907,-74.0120817,https://www.gwu.edu/~action/natendorse5.html,,
Asbury Park Press,2004,Bush,Republican,"Asbury Park, NJ",40.2203907,-74.0120817,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
New York Daily News,1980,Reagan,Republican,"New York, NY",40.7127837,-74.0059413,http://www.thefreelibrary.com/Short+odds%3A+newspapers+bet+on+political+winners+rather+than+ideology.-a0111574566,,
New York Post,1980,Reagan,Republican,"New York, NY",40.7127837,-74.0059413,http://www.thefreelibrary.com/Short+odds%3A+newspapers+bet+on+political+winners+rather+than+ideology.-a0111574566,,
New York Daily News,1984,Reagan,Republican,"New York, NY",40.7127837,-74.0059413,http://www.thefreelibrary.com/Short+odds%3A+newspapers+bet+on+political+winners+rather+than+ideology.-a0111574566,,
New York Post,1984,Reagan,Republican,"New York, NY",40.7127837,-74.0059413,http://www.thefreelibrary.com/Short+odds%3A+newspapers+bet+on+political+winners+rather+than+ideology.-a0111574566,,
New York Daily News,1988,Bush,Republican,"New York, NY",40.7127837,-74.0059413,http://www.thefreelibrary.com/Short+odds%3A+newspapers+bet+on+political+winners+rather+than+ideology.-a0111574566,,
New York Post,1988,Bush,Republican,"New York, NY",40.7127837,-74.0059413,http://www.thefreelibrary.com/Short+odds%3A+newspapers+bet+on+political+winners+rather+than+ideology.-a0111574566,,
New York Post,1992,Bush,Republican,"New York, NY",40.7127837,-74.0059413,http://www.thefreelibrary.com/Short+odds%3A+newspapers+bet+on+political+winners+rather+than+ideology.-a0111574566,,
New York Post,1996,Dole,Republican,"New York, NY",40.7127837,-74.0059413,http://www.nytimes.com/1996/10/28/us/endorsements-for-president.html,,
New York Post,2000,Bush,Republican,"New York, NY",40.7127837,-74.0059413,http://www.nber.org/papers/w14445.pdf,,
New York Daily News,2004,Bush,Republican,"New York, NY",40.7127837,-74.0059413,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
New York Post,2004,Bush,Republican,"New York, NY",40.7127837,-74.0059413,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
New York Post,2008,McCain,Republican,"New York, NY",40.7127837,-74.0059413,http://nypost.com/2008/09/08/post-endorses-john-mccain/,,
New York Daily News,2012,Romney,Republican,"New York, NY",40.7127837,-74.0059413,http://www.nydailynews.com/opinion/choice-america-future-mitt-romney-article-1.1196299,,
New York Post,2012,Romney,Republican,"New York, NY",40.7127837,-74.0059413,http://nypost.com/2012/10/25/for-americas-future-the-post-endorses-mitt-romney-for-president/,,
Albany Times Union,1980,Reagan,Republican,"Albany, NY",42.6525793,-73.7562317,"Editor & Publisher. Volume 113, Issue 44. Nov 1, 1980. pp. 9, 11, 13.",,
Albany Times Union,1984,Reagan,Republican,"Albany, NY",42.6525793,-73.7562317,"Associated Press. Nov 4, 1984.",,
Albany Times Union,1988,Bush,Republican,"Albany, NY",42.6525793,-73.7562317,"""Bush for President."" Albany Times Union. Nov 6, 1988. p. H4.",,
Newsday (New York),2012,Romney,Republican,"Melville, NY",40.7934322,-73.4151214,http://www.newsday.com/opinion/elect-mitt-romney-president-of-the-united-states-editorial-1.4182689,,
Hartford Courant,1984,Reagan,Republican,"Hartford, CT",41.7637111,-72.6850932,https://www.washingtonpost.com/archive/politics/1984/10/29/dailies-make-endorsements/e4bcf55f-c765-4606-b65c-f928925d6eb7/,,
Hartford Courant,1988,Bush,Republican,"Hartford, CT",41.7637111,-72.6850932,http://www.upi.com/Archives/1988/11/01/Lamenting-a-presidential-campaign-lacking-in-issues-and-calling/7002594363600/,,
Hartford Courant,2000,Bush,Republican,"Hartford, CT",41.7637111,-72.6850932,http://www.washingtonpost.com/wp-srv/politics/early/archive/early110200.htm,,
Hartford Courant,2004,Bush,Republican,"Hartford, CT",41.7637111,-72.6850932,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Providence Journal,1980,Reagan,Republican,"Providence, RI",41.8239891,-71.4128343,http://www.upi.com/Archives/1980/11/03/Ronald-Reagan-got-most-of-the-new-newspaper-endorsements/6748342075600/,,
Providence Journal,1984,Reagan,Republican,"Providence, RI",41.8239891,-71.4128343,http://www.upi.com/Archives/1984/11/04/Several-US-newspapers-waited-until-the-Sunday-before-Election/7137468392400/,,
Providence Journal,1988,Bush,Republican,"Providence, RI",41.8239891,-71.4128343,"""George Bush for president."" Providence Journal. Nov 6, 1988. p. B14.",,
Providence Journal,1992,Bush,Republican,"Providence, RI",41.8239891,-71.4128343,"""Bush for President."" Providence Journal. Nov 1, 1992. p. K-14.",,
Providence Journal,1996,Dole,Republican,"Providence, RI",41.8239891,-71.4128343,"""Dole for President."" Providence Journal. Nov 3, 1996. p. 16D.",,
Providence Journal,2000,Bush,Republican,"Providence, RI",41.8239891,-71.4128343,http://www.washingtonpost.com/wp-srv/politics/early/archive/early110200.htm,,
Providence Journal,2004,Bush,Republican,"Providence, RI",41.8239891,-71.4128343,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Boston Herald,1980,Reagan,Republican,"Boston, MA",42.3600825,-71.0588801,http://www.upi.com/Archives/1980/10/27/With-the-presidential-campaign-heading-into-its-final-week/2612341470800/,,
Boston Herald,1984,Reagan,Republican,"Boston, MA",42.3600825,-71.0588801,"Editor & Publisher. Volume 117, Issue 44. Nov 3, 1984. pp. 11-12.",,
Boston Herald,1988,Bush,Republican,"Boston, MA",42.3600825,-71.0588801,http://www.upi.com/Archives/1988/10/26/The-Boston-Herald-Wednesday-bypassed-its-favorite-son-and/4538593841600/,,
Boston Herald,1992,Bush,Republican,"Boston, MA",42.3600825,-71.0588801,"""George Bush: Change and experience in '92."" Boston Herald. Oct 29, 1992. p. 34.",,
Boston Herald,1996,Dole,Republican,"Boston, MA",42.3600825,-71.0588801,http://www.nytimes.com/1996/10/28/us/endorsements-for-president.html,,
Boston Herald,2000,Bush,Republican,"Boston, MA",42.3600825,-71.0588801,http://www.washingtonpost.com/wp-srv/politics/early/archive/early110200.htm,,
Boston Herald,2004,Bush,Republican,"Boston, MA",42.3600825,-71.0588801,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Boston Herald,2008,McCain,Republican,"Boston, MA",42.3600825,-71.0588801,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
Boston Herald,2012,Romney,Republican,"Boston, MA",42.3600825,-71.0588801,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
Wisconsin State Journal,1980,Reagan,Republican,"Madison, WI",43.0731,-89.4012,http://host.madison.com/wsj/news/opinion/editorial/our-pick-mitt-romney/article_902e45bc-25cc-11e2-a89f-001a4bcf887a.html,,
Wisconsin State Journal,1984,Reagan,Republican,"Madison, WI",43.0731,-89.4012,http://host.madison.com/wsj/news/opinion/editorial/our-pick-mitt-romney/article_902e45bc-25cc-11e2-a89f-001a4bcf887a.html,,
Wisconsin State Journal,1988,Bush,Republican,"Madison, WI",43.0731,-89.4012,http://host.madison.com/wsj/news/opinion/editorial/our-pick-mitt-romney/article_902e45bc-25cc-11e2-a89f-001a4bcf887a.html,,
Wisconsin State Journal,1996,Dole,Republican,"Madison, WI",43.0731,-89.4012,http://host.madison.com/wsj/news/opinion/editorial/our-pick-mitt-romney/article_902e45bc-25cc-11e2-a89f-001a4bcf887a.html,,
Wisconsin State Journal,2000,Bush,Republican,"Madison, WI",43.0731,-89.4012,http://host.madison.com/wsj/news/opinion/editorial/our-pick-mitt-romney/article_902e45bc-25cc-11e2-a89f-001a4bcf887a.html,,
Wisconsin State Journal,2004,Bush,Republican,"Madison, WI",43.0731,-89.4012,http://host.madison.com/wsj/news/opinion/editorial/our-pick-mitt-romney/article_902e45bc-25cc-11e2-a89f-001a4bcf887a.html,,
Wisconsin State Journal,2012,Romney,Republican,"Madison, WI",43.0731,-89.4012,http://host.madison.com/wsj/news/opinion/editorial/our-pick-mitt-romney/article_902e45bc-25cc-11e2-a89f-001a4bcf887a.html,,
Arkansas Democrat-Gazette,2016,Unknown,Unknown,"Little Rock, AK",58.6648678,-156.5202356,,,
Contra Costa Times,1980,Unknown,Unknown,"Walnut Creek, CA",37.9100783,-122.0651819,,,
Contra Costa Times,1988,Unknown,Unknown,"Walnut Creek, CA",37.9100783,-122.0651819,,,
Contra Costa Times,2016,Unknown,Unknown,"Walnut Creek, CA",37.9100783,-122.0651819,,,
Modesto Bee,2016,Unknown,Unknown,"Modesto, CA",37.6390972,-120.9968782,,,
Los Angeles Daily News,1980,Unknown,Unknown,"Los Angeles, CA",34.0522342,-118.2436849,,,
Los Angeles Daily News,1992,Unknown,Unknown,"Los Angeles, CA",34.0522342,-118.2436849,,,
Los Angeles Daily News,2016,Unknown,Unknown,"Los Angeles, CA",34.0522342,-118.2436849,,,
Orange County Register,2016,Unknown,Unknown,"Santa Ana, CA",33.7455731,-117.8678338,,,
Riverside Press-Enterprise,1980,Unknown,Unknown,"Riverside, CA",33.9533487,-117.3961564,,,
Riverside Press-Enterprise,2016,Unknown,Unknown,"Riverside, CA",33.9533487,-117.3961564,,,
Arizona Daily Star,1988,Unknown,Unknown,"Tucson, AZ",32.2217429,-110.926479,,,"Pima County Public Library had no record of an endorsement, may not have made one"
Arizona Daily Star,2016,Unknown,Unknown,"Tucson, AZ",32.2217429,-110.926479,,,
Albuquerque Journal,2016,Unknown,Unknown,"Albuquerque, NM",35.0853336,-106.6055534,,,
Wichita Eagle,2016,Unknown,Unknown,"Wichita, KS",37.6871761,-97.330053,,,
Minneapolis Star Tribune,2016,Unknown,Unknown,"Minneapolis, MN",44.977753,-93.2650108,,,
St. Paul Pioneer Press,2016,Unknown,Unknown,"St. Paul, MN",44.9537029,-93.0899578,,,
Baton Rouge Advocate,2016,Unknown,Unknown,"Baton Rouge, LA",30.4582829,-91.1403196,,,
St. Louis Post-Dispatch,2016,Unknown,Unknown,"St. Louis, MO",38.6270025,-90.1994042,,,
Jackson Clarion-Ledger,2012,Unknown,Unknown,"Jackson, MS",32.2987573,-90.1848103,,,
Jackson Clarion-Ledger,2016,Unknown,Unknown,"Jackson, MS",32.2987573,-90.1848103,,,
Milwaukee Journal Sentinel,2016,Unknown,Unknown,"Milwaukee, WI",43.0389025,-87.9064736,,,
Tennessean,2016,Unknown,Unknown,"Nashville, TN",36.1626638,-86.7816016,,,
Indianapolis Star,2016,Unknown,Unknown,"Indianapolis, IN",39.768403,-86.158068,,,
Louisville Courier-Journal,2016,Unknown,Unknown,"Louisville, KY",38.2526647,-85.7584557,,,
Grand Rapids Press,2016,Unknown,Unknown,"Grand Rapids, MI",42.9633599,-85.6680863,,,
Lexington Herald-Leader,2016,Unknown,Unknown,"Lexington, KY",38.0405837,-84.5037164,,,
Atlanta Journal-Constitution,2016,Unknown,Unknown,"Atlanta, GA",33.7489954,-84.3879824,,,
Dayton Daily News,2016,Unknown,Unknown,"Dayton, OH",39.7589478,-84.1916069,,,
Knoxville News Sentinel,2016,Unknown,Unknown,"Knoxville, TN",35.9606384,-83.9207392,,,
Toledo Blade,2016,Unknown,Unknown,"Toledo, OH",41.6639383,-83.555212,,,
Detroit Free Press,2016,Unknown,Unknown,"Detroit, MI",42.331427,-83.0457538,,,
Sarasota Herald-Tribune,2016,Unknown,Unknown,"Sarasota, FL",27.3364347,-82.5306527,,,
Florida Times-Union,2016,Unknown,Unknown,"Jacksonville, FL",30.3321838,-81.655651,,,
State (Columbia),2016,Unknown,Unknown,"Columbia, SC",34.0007104,-81.0348144,,,
Daytona Beach News-Journal,2016,Unknown,Unknown,"Daytona Beach, FL",29.2108147,-81.0228331,,,
Palm Beach Post,2016,Unknown,Unknown,"Palm Beach, FL",26.7056206,-80.0364297,,,
Pittsburgh Post-Gazette,2016,Unknown,Unknown,"Pittsburgh, PA",40.4406248,-79.9958864,,,
Charleston Post and Courier,2016,Unknown,Unknown,"Charleston, SC",32.7764749,-79.9310512,,,
Buffalo News,1980,Unknown,Unknown,"Buffalo, NY",42.8864468,-78.8783689,,,
Buffalo News,1984,Unknown,Unknown,"Buffalo, NY",42.8864468,-78.8783689,,,
Buffalo News,2016,Unknown,Unknown,"Buffalo, NY",42.8864468,-78.8783689,,,
Norfolk Virginian-Pilot,2016,Unknown,Unknown,"Norfolk, VA",36.8507689,-76.2858726,,,
Wilmington News Journal,2016,Unknown,Unknown,"Wilmington, DE",39.7390721,-75.5397878,,,
Allentown Morning Call,1980,Unknown,Unknown,"Allentown, PA",40.6084305,-75.4901833,,,
Allentown Morning Call,1984,Unknown,Unknown,"Allentown, PA",40.6084305,-75.4901833,,,
Allentown Morning Call,2016,Unknown,Unknown,"Allentown, PA",40.6084305,-75.4901833,,,
Bergen Record,1980,Unknown,Unknown,"Hackensack, NJ",40.8859325,-74.0434736,,,
Asbury Park Press,2016,Unknown,Unknown,"Asbury Park, NJ",40.2203907,-74.0120817,,,
New York Post,2016,Unknown,Unknown,"New York, NY",40.7127837,-74.0059413,,,
Wall Street Journal,2016,Unknown,Unknown,"New York, NY",40.7127837,-74.0059413,,,
Albany Times Union,2016,Unknown,Unknown,"Albany, NY",42.6525793,-73.7562317,,,
Honolulu Star-Advertiser,1988,Dukakis/Unknown,Unknown/Democrat,"Honolulu, HI",21.3069444,-157.8583333,"""Honolulu Newspaper Endorses Dukakis."" Associated Press. Nov 2, 1988.",,Honolulu Star-Bulletin endorsed Dukakis
Arkansas Democrat-Gazette,1980,Unknown/Carter,Unknown/Democrat,"Little Rock, AK",58.6648678,-156.5202356,"Editor & Publisher. Volume 113, Issue 44. Nov 1, 1980. pp. 9, 11, 13.",,"Arkansas Gazette endorsed Carter (listed as ""Little Rock Arkansas Gazette"")"
Minneapolis Star Tribune,1980,Other/Carter,Unknown/Democrat,"Minneapolis, MN",44.977753,-93.2650108,http://www.upi.com/Archives/1980/10/26/The-New-York-Times-Sunday-endorsed-President-Carter-for/4516341380800/,"https://news.google.com/newspapers?nid=1955&dat=19801102&id=W_chAAAAIBAJ&sjid=FKEFAAAAIBAJ&pg=4337,407405&hl=en","Minneapolis Tribune endorsed Carter; Minneapolis Star published individual endorsements by board members, 4 for Carter, 2 for Anderson"
Chattanooga Times Free Press,2016,Unknown/None,Unknown/None,"Chattanooga, TN",35.0456297,-85.3096801,http://www.timesfreepress.com/news/opinion/freepress/story/2016/oct/16/cooper-shocking-disappointment/392143/,,Chattanooga Free Press editorial board made no endorsement
Honolulu Star-Advertiser,1984,Reagan/Unknown,Unknown/Republican,"Honolulu, HI",21.3069444,-157.8583333,"Associated Press. Nov 5, 1984.",,Honolulu Star-Bulletin endorsed Reagan
Charleston Post and Courier,1988,Unknown/Bush,Unknown/Republican,"Charleston, SC",32.7764749,-79.9310512,"""The Better Choice."" Charleston Evening Post. Nov 4, 1988. p. 10A.",,Charleston Evening Post endorsed Bush; provided by the Charleston County Public Library's South Carolina History Room
Greensboro News & Record,1980,Unknown/Reagan,Unknown/Republican,"Greensboro, NC",36.0726354,-79.7919754,"""For President."" Greensboro Record. Oct 30, 1980. p. A6.",,Greensboro Record endorsed Reagan
Syracuse Post-Standard,1980,Reagan/Unknown,Unknown/Republican,"Syracuse, NY",43.0481221,-76.1474244,http://www.upi.com/Archives/1980/10/16/The-Syracuse-Post-Standard-endorsed-Ronald-Reagan-for-president-and/7069340516800/,,
